MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21904278,800000.0,85750,-110.828635,32.321001,1.29,8228.97,1987,3,3.0,3469.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Tile",4.0,"Carpet, Ceramic Tile, Natural Stone",67.0
21906588,810000.0,85755,-110.987137,32.428448,0.53,7274.05,2001,3,5.0,3582.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Double/Built-in",2.0,"Carpet, Ceramic Tile, Concrete",18.0
21429488,802000.0,85755,-110.967206,32.464199,0.99,10864.6,1999,5,5.0,4339.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Ceramic Tile, Wood",100.0
21608030,814500.0,85755,-110.975818,32.434005,1.18,9281.51,2008,5,5.0,4123.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Natural Stone",100.0
21631813,790000.0,85716,-110.920428,32.224429,0.52,4369.46,1935,4,3.0,3661.0,2.5,"Dishwasher, Garbage Disposal, Microwave, Oven",5.0,"Ceramic Tile, Concrete, Mexican Tile, Wood",0.0
21124498,750000.0,85718,-110.87995,32.331111,1.14,7743.43,1982,3,3.0,4023.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile, Wood",141.0
21723489,800000.0,85742,-111.02556,32.360886,0.48,8171.31,1988,4,3.0,3824.0,3.0,"Dishwasher, Electric Range, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite",4.0,"Carpet, Ceramic Tile",83.0
21825715,819000.0,85755,-110.952628,32.456307,0.7,8442.18,2004,3,3.0,3330.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",2.0,"Carpet, Ceramic Tile",0.0
21828660,781250.0,85718,-110.938762,32.345031,0.81,6471.32,1980,4,3.0,3875.0,2.0,"Dishwasher, Double Sink, Gas Range, Indoor Grill, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: built-in, Oven: Gas",3.0,"Carpet, Ceramic Tile",100.0
21831811,800000.0,85623,-110.922582,32.587383,0.24,5298.0,2017,3,4.0,2960.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: GE Profile, Oven: GE Profile",1.0,Other: Porcelain Tile,225.21
21113616,750000.0,85755,-111.027838,32.431599,3.3,4395.48,1999,5,3.0,3622.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Concrete",0.0
21718934,769000.0,85749,-110.734959,32.303142,3.3,6992.45,1997,3,3.0,3275.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator",1.0,Concrete,100.0
21728330,800000.0,85755,-110.983725,32.433397,0.72,6827.81,2006,4,4.0,3264.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Microwave, Oven: Double SS",2.0,"Carpet, Ceramic Tile",98.0
21332872,815000.0,85718,-110.908102,32.322269,0.94,7180.51,2000,4,5.0,4648.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Concrete, Natural Stone",126.0
21217495,790000.0,85755,-110.963813,32.469926,1.01,8618.72,2006,4,4.0,3660.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Ceramic Tile",170.0
21221475,780000.0,85718,-110.909969,32.288496,0.71,9886.87,2006,5,6.0,4209.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Ceramic Tile,38.0
21729524,805000.0,85750,-110.845257,32.292153,0.5,7388.83,2001,3,4.0,3728.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",1.0,"Carpet, Other: Porcelain",75.0
21913339,798000.0,85750,-110.858393,32.282656,0.87,6711.64,1982,4,3.0,3167.0,3.0,"Dishwasher, Gas Range",1.0,Natural Stone,6.0
21811727,799847.0,85755,-110.975082,32.463594,0.24,613.0,2018,2,2.0,2541.0,2.0,"Dishwasher, Garbage Disposal, Pantry: Walk-In",0.0,"Carpet, Natural Stone, Wood",194.0
21310213,775000.0,85749,-110.715354,32.266284,3.3,5942.56,2002,4,3.0,3245.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",2.0,Concrete,55.0
21326401,788500.0,85739,-110.857729,32.551629,0.34,3960.72,2011,2,3.0,3612.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Natural Stone",140.0
21801530,800000.0,85755,-110.976169,32.426978,3.39,9623.76,2005,4,4.0,3964.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Warming Drawer, Countertops: Granite, Microwave: Built-in, Oven: Built-in",2.0,"Carpet, Ceramic Tile",35.0
21811130,770000.0,85755,-110.983056,32.450052,0.4,1288.81,2017,4,4.0,3890.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Ceramic Tile, Wood",135.0
21729247,750000.0,85755,-110.970947,32.462394,0.78,1986.0,2018,3,4.0,2793.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: TBD, Microwave: TBD, Oven: TBD",0.0,"Carpet, Ceramic Tile, Natural Stone, Wood",194.0
21420610,806971.0,85749,-110.737264,32.288869,0.97,1287.74,2014,4,3.0,3051.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0.0,"Carpet, Ceramic Tile",75.0
21501109,735000.0,85739,-110.857698,32.548969,0.3,5483.28,2004,2,3.0,3100.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",156.0
21500399,769000.0,85718,-110.927938,32.304691,2.17,6293.0,1993,4,4.0,3654.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile, Natural Stone, Wood",0.0
21509322,790000.0,85718,-110.936836,32.31977,1.57,3075.94,1974,4,4.0,3388.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",2.0,"Carpet, Mexican Tile",65.0
21434402,735000.0,85718,-110.90433,32.321629,0.65,4231.0,1995,4,3.0,2799.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",129.0
21518840,771000.0,85718,-110.920193,32.310992,0.89,6010.87,1995,4,4.0,3553.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",186.0
21531571,776700.0,85749,-110.767469,32.297013,3.32,7523.0,2002,3,3.0,3452.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",2.0,"Carpet, Mexican Tile",123.0
21606391,750000.0,85718,-110.918548,32.285532,0.73,8749.85,2002,4,3.0,3753.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Ceramic Tile,52.0
21703471,765000.0,85718,-110.941162,32.331508,1.0,5241.61,1979,4,3.0,3204.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Ceramic Tile, Wood",8.0
21701742,763000.0,85658,-111.088354,32.463355,0.45,10073.0,2006,4,4.0,4030.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",116.0
21211254,800000.0,85718,-110.920262,32.297649,1.02,6750.0,1994,3,5.0,3415.0,3.0,"Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Concrete,133.0
21326212,760000.0,85719,-110.941791,32.244602,0.71,9807.0,1948,3,4.0,4237.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Mexican Tile, Other",0.0
21711035,791000.0,85749,-110.754231,32.296951,3.31,7086.6,2002,5,4.0,4165.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",42.0
21709110,730000.0,85750,-110.862542,32.324762,0.36,2613.58,2016,5,5.0,4377.0,3.0,,3.0,"Carpet, Natural Stone",44.0
21709411,750000.0,85718,-110.926501,32.304076,1.37,8355.69,1969,4,4.0,4530.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Concrete, Mexican Tile, Wood",4.0
21630317,752400.0,85737,-110.944391,32.398805,1.29,10077.91,2007,5,4.0,4223.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless",1.0,"Carpet, Concrete",100.0
21701588,785000.0,85749,-110.721584,32.279623,3.33,5784.0,2007,5,5.0,4783.0,3.0,"Dishwasher, Electric Range, Garbage Disposal, Island, Refrigerator, Appliance Color: Stainless, Countertops: granite",1.0,"Carpet, Natural Stone, Wood",86.0
21724791,790000.0,85737,-110.947126,32.384667,0.85,9193.13,1993,4,3.0,3686.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Water Purifier, Wet Bar, Appliance Color: Other, Countertops: Tile, Oven: Kitchen Air",1.0,"Carpet, Laminate, Mexican Tile, Other: Travertine",72.0
21725684,760000.0,85750,-110.822282,32.283071,0.76,8157.26,2004,4,3.0,3170.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Ceramic Tile",125.0
21806501,735000.0,85750,-110.860715,32.323397,1.01,8999.83,1991,5,5.0,4554.0,2.0,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Microwave: Microwave, Oven: Oven",3.0,"Carpet, Ceramic Tile, Mexican Tile",43.0
21811331,800000.0,85748,-110.753005,32.218231,3.5,7232.19,2007,5,5.0,3703.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Cabinet, Prep Sink, Refrigerator, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Wolf, Oven: Wolf",2.0,Concrete,0.0
21805454,727000.0,85718,-110.942613,32.33541,3.16,7442.0,1965,5,4.0,4174.0,2.0,"Desk, Dishwasher, Electric Range, Freezer, Garbage Disposal, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: granite, Microwave: Stainless, Oven: Stainless",1.0,"Carpet, Ceramic Tile, Natural Stone",0.0
21811443,805000.0,85718,-110.923907,32.329645,0.85,7058.74,1980,4,4.0,4647.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: GE",3.0,"Carpet, Ceramic Tile, Natural Stone",11.0
21903734,802000.0,85749,-110.765909,32.266205,3.3,6774.02,2006,5,5.0,3737.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Included, Oven: Double",1.0,"Ceramic Tile, Concrete, Wood",0.0
21905159,785000.0,85743,-111.103725,32.334972,3.41,7600.92,2005,5,4.0,3674.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Dekton / Granite, Oven: Bosch",1.0,Concrete,0.0
21905971,800000.0,85755,-110.985435,32.463473,0.28,2397.83,2018,3,4.0,2307.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Water Purifier, Microwave: Wolf",1.0,"Carpet, Ceramic Tile",232.0
21907712,800000.0,85742,-111.061291,32.409382,1.39,7354.9,2007,4,5.0,3756.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Concrete",3.0,Concrete,10.0
21819516,800977.67,85658,-111.094976,32.441363,2.64,2126.69,2019,4,4.0,2756.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Appliance Color: Stainless, Microwave: Wolf, Oven: Wolf",1.0,Concrete,100.0
21914026,780000.0,85718,-110.933951,32.311996,0.83,7583.79,2005,4,4.0,3395.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: ., Oven: .",2.0,"Carpet, Natural Stone, Wood",0.0
21525284,771000.0,85658,-111.09577,32.459246,0.86,9282.0,2007,3,4.0,3811.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",1.0,"Carpet, Ceramic Tile",62.0
21605157,790000.0,85715,-110.854626,32.253084,3.04,7813.5,1963,4,5.0,4879.0,6.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",48.0
21812464,775000.0,85743,-111.081493,32.312646,3.3,10095.63,2009,3,3.0,3392.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In",2.0,"Carpet, Natural Stone",73.0
21904936,785000.0,85737,-110.947097,32.415886,1.01,8129.51,2001,4,3.0,3315.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Lazy Susan, Pantry: Cabinet, Appliance Color: Stainless, Countertops: granite, Microwave: -, Oven: -",3.0,"Carpet, Natural Stone",75.0
21418444,735000.0,85755,-110.980096,32.426442,1.07,7729.94,2000,5,4.0,3619.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2.0,"Carpet, Wood, Other",73.0
21427866,775000.0,85718,-110.888687,32.296326,1.17,3789.83,1966,4,3.0,3092.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Wood, Other",5.0
21526367,750000.0,85748,-110.752516,32.218024,3.5,7729.0,2007,5,5.0,3703.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Concrete,0.0
21527750,773000.0,85755,-110.952628,32.456304,0.7,8091.68,2004,3,3.0,3330.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",67.0
21520094,769000.0,85718,-110.944253,32.305571,0.66,6768.79,2009,4,3.0,4013.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",5.0
21120584,740000.0,85718,-110.938855,32.339592,0.96,9191.63,2000,3,4.0,3606.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Indoor/Outdoor",120.0
21203728,750000.0,85658,-111.086995,32.464518,0.0,8617.0,2007,4,5.0,3972.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Wood",134.0
21719453,799000.0,85715,-110.84645,32.260804,0.04,7295.74,1980,5,4.0,3417.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator",3.0,Natural Stone,144.0
21723890,775000.0,85755,-110.980627,32.459894,1.04,10520.75,2015,3,3.0,2888.0,3.0,"Dishwasher, Refrigerator",1.0,"Carpet, Ceramic Tile",167.0
21901312,750000.0,85737,-110.982199,32.38259,0.92,5778.52,1988,3,2.0,2669.0,3.0,"Dishwasher, Double Sink, Refrigerator, Appliance Color: White",1.0,"Carpet, Natural Stone",75.0
21901577,799900.0,85750,-110.830514,32.316659,1.06,4066.76,1987,4,4.0,3160.0,2.0,"Compactor, Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Microwave, Oven: Oven",1.0,"Carpet, Concrete, Mexican Tile",66.67
21827347,789770.0,85755,-110.978849,32.439532,0.21,1217.24,2016,4,4.0,3173.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Under Upper Cabinet, Oven: Monogram Dbl",1.0,"Carpet, Ceramic Tile",24.0
21801563,775000.0,85719,-110.937501,32.245838,0.35,6825.62,1947,5,5.0,3592.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1.0,"Mexican Tile, Other: Porcelain",0.0
21401629,775000.0,85718,-110.876297,32.327303,1.02,7793.0,1984,3,3.0,4583.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile",179.0
21326929,715000.0,85742,-111.028255,32.35815,0.84,5852.79,1974,4,5.0,3680.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Mexican Tile, Wood",50.0
21403511,799000.0,85718,-110.879235,32.331756,0.87,5734.74,1980,4,4.0,3680.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",179.0
21411302,765000.0,85737,-110.976922,32.387732,1.0,6603.0,2010,5,3.0,4028.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Natural Stone, Wood",0.0
21400718,799000.0,85750,-110.845729,32.325057,0.52,6286.31,1997,3,3.0,3919.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",122.0
21400215,745000.0,85750,-110.868268,32.319147,0.8,7272.62,1991,4,4.0,4125.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Natural Stone, Wood",42.0
21427916,788000.0,85718,-110.950833,32.308473,0.82,7618.0,2000,4,5.0,4354.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3.0,"Carpet, Mexican Tile",5.0
21508024,800000.0,85719,-110.937588,32.240403,0.0,5277.59,1951,3,4.0,2710.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Natural Stone",0.0
21427017,750000.0,85750,-110.824778,32.289006,1.51,7443.31,2000,5,3.0,3735.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",125.0
21414516,698000.0,85718,-110.907675,32.321176,0.7,7245.81,1985,4,3.0,4039.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Mexican Tile, Wood",95.0
21409937,725000.0,85750,-110.844186,32.326655,0.56,6720.27,2000,3,3.0,3330.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",129.0
21514747,780000.0,85755,-110.990813,32.430552,0.83,7293.0,2003,4,5.0,3790.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",15.0
21525645,710000.0,85718,-110.91244,32.28526,0.86,7133.49,1999,3,3.0,3636.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Ceramic Tile,52.0
21526938,780000.0,85718,-110.919814,32.293253,0.82,6693.8,1999,4,3.0,3312.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",112.0
21529920,750000.0,85750,-110.852516,32.322487,0.14,5812.0,2000,3,4.0,2860.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",102.0
21602325,674150.0,85750,-110.838214,32.317178,0.5,8501.0,1993,3,3.0,3867.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",142.0
21607157,783000.0,85737,-110.947627,32.393248,1.18,6950.11,2004,4,4.0,3584.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Natural Stone,77.0
21527744,787000.0,85750,-110.869314,32.327179,1.0,5706.4,1993,4,4.0,3470.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",4.0,"Concrete, Wood",34.0
21611358,792000.0,85718,-110.923867,32.289059,1.09,8769.12,2007,4,5.0,3105.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2.0,"Carpet, Concrete, Natural Stone",0.0
21612981,788000.0,85750,-110.823551,32.287699,1.22,7748.1,2005,4,4.0,3664.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3.0,"Carpet, Ceramic Tile, Natural Stone",110.0
21500480,700000.0,85646,-111.046248,31.623803,0.47,6974.94,2006,3,4.0,3883.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Natural Stone,157.0
21605119,743500.0,85718,-110.932195,32.336334,1.18,7052.0,1998,4,4.0,3920.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Concrete, Natural Stone, Wood",100.0
21630371,790000.0,85755,-110.975497,32.435647,1.86,8167.31,2006,4,4.0,3909.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone, Wood",100.0
21700066,710000.0,85750,-110.874677,32.331452,0.89,7853.44,1989,3,4.0,3648.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",233.0
21702259,765000.0,85750,-110.867959,32.324702,0.99,7244.76,1998,4,3.0,3148.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",45.0
21700901,788000.0,85718,-110.931294,32.303148,0.83,3505.64,1958,3,4.0,3382.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Ceramic Tile, Concrete, Mexican Tile",0.0
21312877,785000.0,85737,-110.989106,32.40383,0.74,6019.0,2000,3,3.0,3280.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Other",51.0
21714799,750000.0,85718,-110.922286,32.306685,1.04,6979.05,1991,4,3.0,3653.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile, Natural Stone",0.0
21131195,775000.0,85750,-110.863009,32.275781,0.6,7406.0,2002,4,4.0,3776.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",100.0
21131205,700000.0,85718,-110.900812,32.320552,0.43,7258.0,2001,5,4.0,4446.0,4.0,"Dishwasher, Garbage Disposal",1.0,"Carpet, Ceramic Tile, Wood",80.0
21201968,727000.0,85742,-111.028172,32.411168,0.97,8057.81,2006,5,6.0,4572.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Ceramic Tile, Wood",0.0
21117959,779000.0,85750,-110.872451,32.318088,1.1,7560.0,1999,4,3.0,3811.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",34.0
